Date	Time	Global_active_power	Global_reactive_power	Voltage	Global_intensity	Sub_metering_1	Sub_metering_2	Sub_metering_3
12/09/2023	04:00:00	0.107	0.029	235.834	0.47	0.041	0.028	0.045
12/09/2023	06:00:00	0.827	0.259	231.341	3.748	0.547	0.387	0.621
12/09/2023	08:00:00	0.439	0.108	228.218	1.981	0.274	0.193	0.311
12/09/2023	10:00:00	0.33	0.075	227.047	1.491	0.201	0.137	0.223
12/09/2023	12:00:00	0.59	0.094	228.616	2.615	0.371	0.275	0.432
12/09/2023	14:00:00	0.386	0.123	232.386	1.743	0.24	0.164	0.267
12/09/2023	16:00:00	0.49	0.146	232.719	2.199	0.31	0.219	0.352
12/09/2023	18:00:00	0.757	0.121	230.888	3.318	0.487	0.358	0.565
12/09/2023	20:00:00	0.697	0.148	229.913	3.1	0.443	0.331	0.518
12/09/2023	22:00:00	0.444	0.142	231.816	2.01	0.269	0.202	0.315
13/09/2023	00:00:00	0.126	0.038	232.793	0.567	0.054	0.037	0.061
13/09/2023	02:00:00	0.089	0.022	228.781	0.4	0.028	0.019	0.031
13/09/2023	04:00:00	0.101	0.036	227.581	0.471	0.036	0.025	0.041
13/09/2023	06:00:00	0.791	0.154	232.125	3.473	0.528	0.364	0.59
13/09/2023	08:00:00	0.412	0.134	237.95	1.823	0.248	0.185	0.29
13/09/2023	10:00:00	0.301	0.08	225.945	1.378	0.18	0.122	0.199
13/09/2023	12:00:00	0.573	0.161	226.907	2.622	0.375	0.255	0.415
13/09/2023	14:00:00	0.347	0.123	232.607	1.583	0.204	0.152	0.238
13/09/2023	16:00:00	0.544	0.195	239.384	2.414	0.355	0.24	0.392
13/09/2023	18:00:00	0.834	0.234	237.945	3.639	0.549	0.391	0.627
13/09/2023	20:00:00	0.674	0.227	234.97	3.029	0.425	0.321	0.5
13/09/2023	22:00:00	0.39	0.127	235.529	1.742	0.24	0.168	0.271
14/09/2023	00:00:00	0.148	0.035	226.49	0.671	0.068	0.049	0.078
14/09/2023	02:00:00	0.097	0.022	227.722	0.436	0.033	0.023	0.037
14/09/2023	04:00:00	0.118	0.032	235.212	0.519	0.048	0.034	0.054
14/09/2023	06:00:00	0.823	0.292	233.545	3.737	0.555	0.376	0.614
14/09/2023	08:00:00	0.421	0.136	235.112	1.882	0.262	0.184	0.296
14/09/2023	10:00:00	0.309	0.106	234.738	1.39	0.183	0.128	0.207
14/09/2023	12:00:00	0.694	0.109	225.814	3.111	0.448	0.324	0.515
14/09/2023	14:00:00	0.387	0.1	236.679	1.69	0.239	0.166	0.269
14/09/2023	16:00:00	0.533	0.162	231.081	2.412	0.342	0.239	0.386
14/09/2023	18:00:00	0.861	0.178	236.382	3.72	0.566	0.407	0.649
14/09/2023	20:00:00	0.719	0.189	226.879	3.276	0.454	0.344	0.535
14/09/2023	22:00:00	0.391	0.114	230.524	1.768	0.242	0.169	0.272
15/09/2023	00:00:00	0.132	0.042	231.741	0.599	0.057	0.041	0.066
15/09/2023	02:00:00	0.085	0.021	226.183	0.388	0.025	0.017	0.028
15/09/2023	04:00:00	0.111	0.033	231.96	0.498	0.043	0.03	0.048
15/09/2023	06:00:00	0.769	0.273	232.192	3.515	0.499	0.363	0.575
15/09/2023	08:00:00	0.396	0.101	231.003	1.769	0.243	0.173	0.277
15/09/2023	10:00:00	0.322	0.065	236.42	1.391	0.193	0.134	0.217
15/09/2023	12:00:00	0.688	0.225	225.37	3.214	0.434	0.329	0.511
15/09/2023	14:00:00	0.371	0.118	238.391	1.634	0.231	0.156	0.255
15/09/2023	16:00:00	0.452	0.136	238.93	1.975	0.275	0.206	0.322
15/09/2023	18:00:00	0.809	0.252	228.9	3.701	0.525	0.384	0.607
15/09/2023	20:00:00	0.717	0.22	233.08	3.218	0.47	0.331	0.533
15/09/2023	22:00:00	0.423	0.122	229.135	1.922	0.255	0.191	0.298
16/09/2023	00:00:00	0.139	0.046	235.181	0.623	0.063	0.045	0.071
16/09/2023	02:00:00	0.103	0.027	226.682	0.471	0.037	0.027	0.043
16/09/2023	04:00:00	0.13	0.027	232.256	0.571	0.056	0.04	0.064
16/09/2023	06:00:00	0.766	0.126	234.471	3.31	0.504	0.356	0.572
16/09/2023	08:00:00	0.475	0.153	238.186	2.093	0.292	0.216	0.34
16/09/2023	10:00:00	0.355	0.07	231.183	1.563	0.218	0.149	0.242
16/09/2023	12:00:00	0.674	0.142	228.606	3.012	0.431	0.316	0.499
16/09/2023	14:00:00	0.422	0.1	231.371	1.875	0.254	0.191	0.298
16/09/2023	16:00:00	0.559	0.142	231.786	2.487	0.349	0.259	0.407
16/09/2023	18:00:00	0.935	0.302	237.869	4.129	0.604	0.453	0.708
16/09/2023	20:00:00	0.673	0.168	234.601	2.956	0.437	0.31	0.498
16/09/2023	22:00:00	0.422	0.107	230.885	1.886	0.26	0.186	0.298
17/09/2023	00:00:00	0.163	0.038	227.119	0.738	0.079	0.057	0.091
17/09/2023	02:00:00	0.098	0.023	235.72	0.426	0.034	0.023	0.038
17/09/2023	04:00:00	0.11	0.025	226.641	0.498	0.042	0.03	0.048
17/09/2023	06:00:00	0.805	0.278	226.275	3.762	0.541	0.368	0.6
17/09/2023	08:00:00	0.419	0.135	229.886	1.913	0.256	0.186	0.295
17/09/2023	10:00:00	0.317	0.111	232.782	1.443	0.19	0.131	0.213
17/09/2023	12:00:00	0.657	0.122	233.092	2.867	0.429	0.301	0.485
17/09/2023	14:00:00	0.399	0.121	229.9	1.814	0.247	0.173	0.279
17/09/2023	16:00:00	0.599	0.156	234.895	2.636	0.39	0.271	0.438
17/09/2023	18:00:00	0.886	0.23	225.99	4.05	0.601	0.407	0.664
17/09/2023	20:00:00	0.695	0.227	235.312	3.108	0.453	0.322	0.516
17/09/2023	22:00:00	0.41	0.089	231.765	1.811	0.25	0.182	0.288
18/09/2023	00:00:00	0.14	0.024	236.873	0.598	0.062	0.046	0.072
18/09/2023	02:00:00	0.088	0.013	227.356	0.393	0.028	0.019	0.03
18/09/2023	04:00:00	0.109	0.029	237.562	0.475	0.042	0.029	0.047
18/09/2023	06:00:00	0.703	0.238	236.278	3.142	0.466	0.32	0.52
18/09/2023	08:00:00	0.428	0.152	235.589	1.929	0.262	0.191	0.303
18/09/2023	10:00:00	0.3	0.104	230.43	1.38	0.18	0.122	0.199
18/09/2023	12:00:00	0.638	0.186	229.622	2.893	0.41	0.295	0.47
18/09/2023	14:00:00	0.368	0.064	232.732	1.604	0.222	0.159	0.254
18/09/2023	16:00:00	0.544	0.177	237.701	2.409	0.355	0.241	0.393
18/09/2023	18:00:00	0.749	0.221	237.198	3.291	0.5	0.342	0.556
18/09/2023	20:00:00	0.726	0.151	237.028	3.128	0.467	0.342	0.541
18/09/2023	22:00:00	0.372	0.123	231.064	1.694	0.228	0.159	0.257
19/09/2023	00:00:00	0.131	0.032	239.539	0.563	0.058	0.04	0.065
19/09/2023	02:00:00	0.084	0.014	237.858	0.356	0.023	0.017	0.027
19/09/2023	04:00:00	0.11	0.037	236.419	0.492	0.042	0.03	0.048
19/09/2023	06:00:00	0.751	0.223	227.266	3.445	0.478	0.359	0.56
19/09/2023	08:00:00	0.367	0.059	227.1	1.637	0.223	0.158	0.253
19/09/2023	10:00:00	0.345	0.106	231.501	1.558	0.206	0.147	0.236
19/09/2023	12:00:00	0.623	0.151	226.664	2.83	0.394	0.292	0.459
19/09/2023	14:00:00	0.369	0.124	234.723	1.658	0.218	0.164	0.255
19/09/2023	16:00:00	0.524	0.183	231.905	2.392	0.341	0.23	0.376
19/09/2023	18:00:00	0.739	0.115	235.387	3.179	0.475	0.35	0.552
19/09/2023	20:00:00	0.628	0.194	226.896	2.895	0.395	0.296	0.462
19/09/2023	22:00:00	0.421	0.114	226.022	1.93	0.268	0.18	0.295
20/09/2023	00:00:00	0.144	0.044	234.205	0.642	0.066	0.046	0.075
20/09/2023	02:00:00	0.091	0.031	231.406	0.413	0.029	0.02	0.032
20/09/2023	04:00:00	0.107	0.032	227.98	0.49	0.04	0.029	0.046
20/09/2023	06:00:00	0.816	0.174	235.957	3.537	0.521	0.394	0.613
20/09/2023	08:00:00	0.399	0.142	232.224	1.823	0.241	0.177	0.279
20/09/2023	10:00:00	0.332	0.088	227.129	1.511	0.194	0.143	0.225
20/09/2023	12:00:00	0.569	0.09	228.67	2.52	0.37	0.255	0.414
20/09/2023	14:00:00	0.394	0.135	232.32	1.791	0.241	0.171	0.275
20/09/2023	16:00:00	0.491	0.169	237.596	2.186	0.309	0.221	0.353
20/09/2023	18:00:00	0.754	0.167	229.905	3.361	0.492	0.353	0.563
20/09/2023	20:00:00	0.659	0.184	230.938	2.964	0.434	0.299	0.485
20/09/2023	22:00:00	0.437	0.092	239.239	1.868	0.268	0.196	0.31
21/09/2023	00:00:00	0.14	0.044	231.577	0.635	0.064	0.044	0.072
21/09/2023	02:00:00	0.082	0.023	238.446	0.356	0.022	0.016	0.025
21/09/2023	04:00:00	0.112	0.027	238.348	0.482	0.043	0.031	0.049
21/09/2023	06:00:00	0.7	0.234	232.772	3.17	0.461	0.32	0.518
21/09/2023	08:00:00	0.407	0.143	235.167	1.833	0.243	0.183	0.285
21/09/2023	10:00:00	0.329	0.115	226.167	1.541	0.19	0.144	0.223
21/09/2023	12:00:00	0.688	0.206	236.015	3.045	0.441	0.323	0.511
21/09/2023	14:00:00	0.35	0.083	236.565	1.52	0.206	0.153	0.24
21/09/2023	16:00:00	0.463	0.111	226.556	2.103	0.294	0.203	0.329
21/09/2023	18:00:00	0.773	0.268	225.41	3.629	0.52	0.351	0.574
21/09/2023	20:00:00	0.648	0.16	236.485	2.823	0.416	0.301	0.479
21/09/2023	22:00:00	0.382	0.095	226.897	1.733	0.236	0.163	0.264
22/09/2023	00:00:00	0.139	0.049	232.948	0.633	0.064	0.043	0.071
22/09/2023	02:00:00	0.096	0.015	229.434	0.421	0.032	0.023	0.036
22/09/2023	04:00:00	0.11	0.022	236.171	0.475	0.042	0.03	0.048
22/09/2023	06:00:00	0.709	0.122	230.106	3.127	0.454	0.335	0.527
22/09/2023	08:00:00	0.395	0.112	231.495	1.774	0.243	0.171	0.276
22/09/2023	10:00:00	0.343	0.117	228.662	1.586	0.202	0.149	0.235
22/09/2023	12:00:00	0.68	0.212	234.658	3.034	0.449	0.309	0.501
22/09/2023	14:00:00	0.387	0.067	237.628	1.651	0.232	0.171	0.269
22/09/2023	16:00:00	0.521	0.102	231.916	2.289	0.334	0.232	0.375
22/09/2023	18:00:00	0.856	0.283	234.811	3.839	0.566	0.402	0.644
22/09/2023	20:00:00	0.741	0.261	238.973	3.29	0.474	0.353	0.553
22/09/2023	22:00:00	0.376	0.076	235.845	1.625	0.224	0.166	0.261
23/09/2023	00:00:00	0.149	0.033	237.542	0.642	0.069	0.049	0.079
23/09/2023	02:00:00	0.101	0.031	232.624	0.454	0.036	0.025	0.041
23/09/2023	04:00:00	0.123	0.03	238.025	0.534	0.052	0.036	0.059
23/09/2023	06:00:00	0.785	0.281	231.931	3.597	0.507	0.373	0.588
23/09/2023	08:00:00	0.466	0.16	239.779	2.056	0.29	0.209	0.333
23/09/2023	10:00:00	0.368	0.096	228.12	1.666	0.226	0.157	0.253
23/09/2023	12:00:00	0.71	0.212	227.883	3.252	0.47	0.324	0.526
23/09/2023	14:00:00	0.401	0.086	225.177	1.821	0.239	0.18	0.281
23/09/2023	16:00:00	0.572	0.093	228.097	2.541	0.363	0.263	0.418
23/09/2023	18:00:00	0.861	0.265	227.304	3.965	0.581	0.397	0.645
23/09/2023	20:00:00	0.817	0.23	230.551	3.683	0.544	0.379	0.612
23/09/2023	22:00:00	0.481	0.141	233.877	2.141	0.3	0.216	0.344
24/09/2023	00:00:00	0.155	0.038	225.148	0.707	0.073	0.053	0.084
24/09/2023	02:00:00	0.105	0.027	226.476	0.478	0.038	0.028	0.044
24/09/2023	04:00:00	0.122	0.031	226.06	0.559	0.051	0.036	0.058
24/09/2023	06:00:00	0.853	0.2	234.032	3.744	0.572	0.394	0.639
24/09/2023	08:00:00	0.426	0.116	237.311	1.859	0.256	0.193	0.3
24/09/2023	10:00:00	0.316	0.066	230.047	1.405	0.189	0.132	0.212
24/09/2023	12:00:00	0.734	0.208	232.756	3.278	0.469	0.349	0.547
24/09/2023	14:00:00	0.383	0.132	231.523	1.75	0.229	0.169	0.266
24/09/2023	16:00:00	0.556	0.083	235.988	2.382	0.363	0.246	0.402
24/09/2023	18:00:00	0.918	0.224	231.334	4.083	0.618	0.426	0.691
24/09/2023	20:00:00	0.687	0.135	231.167	3.028	0.443	0.321	0.509
24/09/2023	22:00:00	0.453	0.149	233.799	2.038	0.279	0.203	0.322
25/09/2023	00:00:00	0.131	0.047	225.488	0.615	0.058	0.04	0.064
25/09/2023	02:00:00	0.086	0.027	232.768	0.387	0.026	0.018	0.029
25/09/2023	04:00:00	0.103	0.019	231.459	0.453	0.038	0.026	0.042
25/09/2023	06:00:00	0.718	0.201	236.979	3.146	0.467	0.334	0.534
25/09/2023	08:00:00	0.376	0.084	226.293	1.702	0.228	0.163	0.261
25/09/2023	10:00:00	0.311	0.067	235.897	1.35	0.179	0.133	0.209
25/09/2023	12:00:00	0.645	0.141	227.103	2.906	0.42	0.295	0.475
25/09/2023	14:00:00	0.393	0.138	226.121	1.844	0.237	0.174	0.275
25/09/2023	16:00:00	0.472	0.084	228.755	2.096	0.291	0.214	0.338
25/09/2023	18:00:00	0.774	0.218	236.339	3.403	0.515	0.356	0.577
25/09/2023	20:00:00	0.617	0.219	232.316	2.818	0.387	0.291	0.454
25/09/2023	22:00:00	0.439	0.116	227.161	1.997	0.271	0.195	0.311
26/09/2023	00:00:00	0.131	0.047	238.418	0.584	0.057	0.04	0.065
26/09/2023	02:00:00	0.098	0.017	233.39	0.428	0.033	0.025	0.039
26/09/2023	04:00:00	0.106	0.024	228.95	0.476	0.041	0.027	0.045
26/09/2023	06:00:00	0.729	0.238	234.782	3.266	0.477	0.338	0.542
26/09/2023	08:00:00	0.403	0.101	239.486	1.733	0.245	0.178	0.282
26/09/2023	10:00:00	0.291	0.094	227.338	1.345	0.166	0.122	0.193
26/09/2023	12:00:00	0.675	0.18	233.406	2.994	0.427	0.32	0.5
26/09/2023	14:00:00	0.386	0.135	235.798	1.736	0.238	0.166	0.268
26/09/2023	16:00:00	0.5	0.14	226.31	2.294	0.315	0.225	0.36
26/09/2023	18:00:00	0.757	0.146	239.096	3.224	0.5	0.35	0.564
26/09/2023	20:00:00	0.671	0.161	231.194	2.985	0.436	0.31	0.496
26/09/2023	22:00:00	0.37	0.076	232.685	1.623	0.223	0.16	0.256
27/09/2023	00:00:00	0.123	0.04	236.737	0.547	0.05	0.037	0.058
27/09/2023	02:00:00	0.084	0.018	229.987	0.374	0.024	0.017	0.027
27/09/2023	04:00:00	0.102	0.019	238.092	0.435	0.037	0.025	0.041
27/09/2023	06:00:00	0.726	0.112	231.778	3.17	0.481	0.333	0.539
27/09/2023	08:00:00	0.367	0.102	226.065	1.686	0.228	0.155	0.252
27/09/2023	10:00:00	0.318	0.109	232.468	1.445	0.189	0.133	0.214
27/09/2023	12:00:00	0.672	0.142	230.73	2.975	0.447	0.302	0.494
27/09/2023	14:00:00	0.339	0.106	232.845	1.526	0.206	0.142	0.23
27/09/2023	16:00:00	0.503	0.104	234.492	2.192	0.315	0.228	0.363
27/09/2023	18:00:00	0.878	0.293	232.989	3.975	0.587	0.409	0.661
27/09/2023	20:00:00	0.716	0.137	229.788	3.171	0.477	0.325	0.529
27/09/2023	22:00:00	0.387	0.13	239.656	1.706	0.232	0.172	0.27
28/09/2023	00:00:00	0.127	0.03	238.331	0.546	0.053	0.039	0.061
28/09/2023	02:00:00	0.089	0.031	234.206	0.402	0.028	0.019	0.031
28/09/2023	04:00:00	0.115	0.018	232.577	0.5	0.045	0.033	0.052
28/09/2023	06:00:00	0.84	0.205	234.985	3.681	0.542	0.403	0.632
28/09/2023	08:00:00	0.437	0.145	231.427	1.988	0.263	0.199	0.309
28/09/2023	10:00:00	0.319	0.072	232.906	1.405	0.193	0.131	0.214
28/09/2023	12:00:00	0.578	0.19	235.926	2.578	0.377	0.258	0.42
28/09/2023	14:00:00	0.384	0.087	233.104	1.687	0.231	0.169	0.267
28/09/2023	16:00:00	0.493	0.138	237.26	2.157	0.307	0.223	0.354
28/09/2023	18:00:00	0.81	0.245	237.358	3.566	0.522	0.388	0.608
28/09/2023	20:00:00	0.705	0.242	237.324	3.139	0.451	0.332	0.524
28/09/2023	22:00:00	0.377	0.106	230.25	1.699	0.232	0.161	0.26
29/09/2023	00:00:00	0.139	0.042	234.29	0.621	0.064	0.044	0.071
29/09/2023	02:00:00	0.09	0.022	239.591	0.385	0.027	0.02	0.032
29/09/2023	04:00:00	0.112	0.026	229.912	0.5	0.042	0.032	0.05
29/09/2023	06:00:00	0.716	0.231	237.765	3.165	0.476	0.326	0.53
29/09/2023	08:00:00	0.388	0.09	234.615	1.696	0.237	0.169	0.27
29/09/2023	10:00:00	0.303	0.107	228.247	1.409	0.175	0.128	0.203
29/09/2023	12:00:00	0.65	0.122	238.987	2.768	0.427	0.295	0.478
29/09/2023	14:00:00	0.381	0.121	234.942	1.702	0.238	0.162	0.263
29/09/2023	16:00:00	0.513	0.175	233.395	2.321	0.323	0.232	0.37
29/09/2023	18:00:00	0.805	0.211	237.896	3.497	0.525	0.38	0.604
29/09/2023	20:00:00	0.74	0.212	226.739	3.397	0.47	0.355	0.552
29/09/2023	22:00:00	0.425	0.133	238.688	1.866	0.268	0.183	0.298
30/09/2023	00:00:00	0.143	0.031	238.579	0.611	0.066	0.045	0.074
30/09/2023	02:00:00	0.09	0.02	239.35	0.384	0.027	0.02	0.032
30/09/2023	04:00:00	0.127	0.024	229.267	0.563	0.053	0.039	0.061
30/09/2023	06:00:00	0.877	0.302	233.102	3.979	0.57	0.42	0.662
30/09/2023	08:00:00	0.403	0.124	232.038	1.816	0.248	0.175	0.282
30/09/2023	10:00:00	0.333	0.073	229.539	1.485	0.193	0.145	0.226
30/09/2023	12:00:00	0.75	0.178	237.714	3.242	0.493	0.348	0.559
30/09/2023	14:00:00	0.428	0.148	227.843	1.987	0.26	0.192	0.302
30/09/2023	16:00:00	0.577	0.147	225.613	2.641	0.38	0.256	0.419
30/09/2023	18:00:00	0.956	0.334	232.817	4.348	0.647	0.444	0.721
30/09/2023	20:00:00	0.758	0.261	226.801	3.536	0.508	0.345	0.563
30/09/2023	22:00:00	0.461	0.086	237.373	1.976	0.289	0.205	0.329
01/10/2023	00:00:00	0.165	0.05	231.47	0.745	0.08	0.058	0.092
01/10/2023	02:00:00	0.116	0.021	234.008	0.502	0.046	0.033	0.052
01/10/2023	04:00:00	0.134	0.034	234.443	0.591	0.06	0.042	0.067
01/10/2023	06:00:00	0.882	0.302	232.683	4.009	0.579	0.419	0.666
01/10/2023	08:00:00	0.492	0.081	234.753	2.124	0.311	0.22	0.353
01/10/2023	10:00:00	0.402	0.098	232.593	1.78	0.24	0.181	0.282
01/10/2023	12:00:00	0.729	0.202	230.455	3.284	0.463	0.349	0.543
01/10/2023	14:00:00	0.407	0.065	229.197	1.797	0.247	0.18	0.285
01/10/2023	16:00:00	0.6	0.15	228.002	2.714	0.38	0.279	0.44
01/10/2023	18:00:00	0.928	0.333	232.745	4.238	0.597	0.452	0.703
01/10/2023	20:00:00	0.776	0.265	225.643	3.633	0.503	0.366	0.581
01/10/2023	22:00:00	0.523	0.141	233.566	2.319	0.327	0.239	0.378
02/10/2023	00:00:00	0.162	0.056	230.976	0.744	0.079	0.056	0.09
02/10/2023	02:00:00	0.092	0.025	230.209	0.414	0.03	0.02	0.033
02/10/2023	04:00:00	0.119	0.018	235.493	0.513	0.047	0.035	0.056
02/10/2023	06:00:00	0.809	0.232	230.94	3.642	0.528	0.381	0.607
02/10/2023	08:00:00	0.485	0.121	235.668	2.12	0.301	0.22	0.348
02/10/2023	10:00:00	0.371	0.075	239.235	1.583	0.218	0.165	0.257
02/10/2023	12:00:00	0.716	0.227	225.857	3.327	0.454	0.342	0.533
02/10/2023	14:00:00	0.407	0.139	235.262	1.827	0.248	0.18	0.285
02/10/2023	16:00:00	0.543	0.185	230.562	2.488	0.343	0.248	0.394
02/10/2023	18:00:00	0.942	0.326	226.151	4.406	0.619	0.45	0.713
02/10/2023	20:00:00	0.813	0.191	234.995	3.554	0.53	0.385	0.61
02/10/2023	22:00:00	0.457	0.111	225.25	2.087	0.292	0.198	0.323
03/10/2023	00:00:00	0.153	0.034	238.031	0.658	0.07	0.053	0.082
03/10/2023	02:00:00	0.108	0.029	226.083	0.493	0.039	0.029	0.046
03/10/2023	04:00:00	0.108	0.033	231.346	0.488	0.04	0.029	0.046
03/10/2023	06:00:00	0.86	0.292	225.747	4.022	0.569	0.403	0.647
03/10/2023	08:00:00	0.434	0.104	235.892	1.893	0.275	0.188	0.306
03/10/2023	10:00:00	0.362	0.085	231.463	1.607	0.216	0.158	0.25
03/10/2023	12:00:00	0.67	0.189	236.777	2.941	0.442	0.305	0.494
03/10/2023	14:00:00	0.424	0.074	237.792	1.811	0.261	0.188	0.299
03/10/2023	16:00:00	0.528	0.156	233.717	2.356	0.337	0.238	0.382
03/10/2023	18:00:00	0.933	0.276	235.288	4.137	0.606	0.451	0.707
03/10/2023	20:00:00	0.737	0.135	227.21	3.296	0.476	0.347	0.549
03/10/2023	22:00:00	0.417	0.101	225.477	1.904	0.259	0.182	0.293
04/10/2023	00:00:00	0.145	0.042	226.161	0.666	0.066	0.048	0.076
04/10/2023	02:00:00	0.103	0.031	234.066	0.46	0.037	0.027	0.043
04/10/2023	04:00:00	0.131	0.03	231.819	0.581	0.056	0.041	0.065
04/10/2023	06:00:00	0.844	0.229	225.508	3.879	0.571	0.386	0.631
04/10/2023	08:00:00	0.438	0.155	225.677	2.059	0.27	0.195	0.31
04/10/2023	10:00:00	0.325	0.07	225.446	1.475	0.192	0.138	0.22
04/10/2023	12:00:00	0.668	0.228	238.421	2.959	0.444	0.301	0.491
04/10/2023	14:00:00	0.384	0.096	238.248	1.66	0.238	0.164	0.266
04/10/2023	16:00:00	0.601	0.097	229.368	2.654	0.383	0.277	0.441
04/10/2023	18:00:00	0.876	0.231	230.138	3.936	0.566	0.422	0.661
04/10/2023	20:00:00	0.755	0.163	233.117	3.314	0.503	0.346	0.561
04/10/2023	22:00:00	0.443	0.14	229.575	2.024	0.27	0.2	0.314
05/10/2023	00:00:00	0.136	0.043	230.168	0.62	0.062	0.042	0.068
05/10/2023	02:00:00	0.101	0.026	230.24	0.452	0.035	0.026	0.041
05/10/2023	04:00:00	0.118	0.032	234.368	0.523	0.047	0.034	0.055
05/10/2023	06:00:00	0.93	0.229	238.129	4.024	0.619	0.438	0.704
05/10/2023	08:00:00	0.459	0.134	228.079	2.097	0.278	0.21	0.327
05/10/2023	10:00:00	0.347	0.112	233.137	1.563	0.214	0.144	0.236
05/10/2023	12:00:00	0.754	0.2	235.788	3.31	0.504	0.344	0.56
05/10/2023	14:00:00	0.369	0.125	236.8	1.646	0.227	0.157	0.254
05/10/2023	16:00:00	0.523	0.087	238.081	2.229	0.324	0.242	0.379
05/10/2023	18:00:00	0.89	0.245	239.619	3.851	0.601	0.411	0.668
05/10/2023	20:00:00	0.76	0.237	230.655	3.453	0.488	0.362	0.568
05/10/2023	22:00:00	0.472	0.127	230.821	2.117	0.295	0.211	0.337
06/10/2023	00:00:00	0.152	0.024	237.911	0.645	0.071	0.051	0.081
06/10/2023	02:00:00	0.106	0.027	236.415	0.464	0.04	0.027	0.045
06/10/2023	04:00:00	0.112	0.022	226.717	0.505	0.044	0.031	0.05
06/10/2023	06:00:00	0.905	0.316	238.318	4.025	0.613	0.418	0.68
06/10/2023	08:00:00	0.444	0.109	232.654	1.964	0.283	0.192	0.313
06/10/2023	10:00:00	0.315	0.073	232.157	1.394	0.188	0.131	0.211
06/10/2023	12:00:00	0.724	0.224	227.09	3.338	0.468	0.34	0.539
06/10/2023	14:00:00	0.423	0.137	229.226	1.939	0.268	0.181	0.296
06/10/2023	16:00:00	0.494	0.116	239.868	2.116	0.317	0.218	0.353
06/10/2023	18:00:00	0.86	0.19	225.312	3.908	0.578	0.397	0.645
06/10/2023	20:00:00	0.783	0.17	227.214	3.527	0.521	0.361	0.584
06/10/2023	22:00:00	0.462	0.09	236.439	1.993	0.291	0.205	0.329
07/10/2023	00:00:00	0.151	0.052	232.317	0.687	0.07	0.051	0.081
07/10/2023	02:00:00	0.108	0.032	226.077	0.497	0.039	0.029	0.046
07/10/2023	04:00:00	0.14	0.049	239.126	0.618	0.064	0.044	0.071
07/10/2023	06:00:00	0.936	0.325	229.534	4.315	0.62	0.443	0.708
07/10/2023	08:00:00	0.522	0.184	235.565	2.349	0.322	0.242	0.378
07/10/2023	10:00:00	0.376	0.121	229.47	1.721	0.225	0.165	0.261
07/10/2023	12:00:00	0.814	0.236	238.853	3.546	0.548	0.372	0.607
07/10/2023	14:00:00	0.423	0.136	232.151	1.913	0.263	0.185	0.297
07/10/2023	16:00:00	0.66	0.197	234.032	2.945	0.431	0.302	0.487
07/10/2023	18:00:00	0.912	0.247	238.252	3.965	0.601	0.432	0.689
07/10/2023	20:00:00	0.836	0.291	234.347	3.777	0.556	0.389	0.627
07/10/2023	22:00:00	0.468	0.094	235.666	2.024	0.298	0.205	0.333
08/10/2023	00:00:00	0.166	0.056	232.799	0.753	0.083	0.057	0.092
08/10/2023	02:00:00	0.105	0.033	232.451	0.471	0.037	0.028	0.044
08/10/2023	04:00:00	0.135	0.029	225.904	0.611	0.059	0.043	0.068
08/10/2023	06:00:00	0.838	0.295	232.665	3.82	0.544	0.399	0.631
08/10/2023	08:00:00	0.513	0.101	226.028	2.315	0.315	0.239	0.371
08/10/2023	10:00:00	0.364	0.111	236.065	1.613	0.215	0.161	0.251
08/10/2023	12:00:00	0.746	0.146	229.102	3.316	0.481	0.352	0.556
08/10/2023	14:00:00	0.464	0.132	238.3	2.023	0.297	0.202	0.329
08/10/2023	16:00:00	0.588	0.203	239.368	2.598	0.381	0.266	0.429
08/10/2023	18:00:00	0.985	0.241	230.837	4.393	0.662	0.462	0.746
08/10/2023	20:00:00	0.74	0.168	227.571	3.336	0.488	0.342	0.551
08/10/2023	22:00:00	0.539	0.089	236.363	2.311	0.346	0.242	0.39
09/10/2023	00:00:00	0.143	0.03	226.659	0.646	0.066	0.046	0.075
09/10/2023	02:00:00	0.091	0.015	230.429	0.398	0.028	0.02	0.032
09/10/2023	04:00:00	0.118	0.038	231.874	0.535	0.047	0.034	0.054
09/10/2023	06:00:00	0.825	0.177	225.875	3.734	0.54	0.389	0.62
09/10/2023	08:00:00	0.477	0.155	237.685	2.111	0.302	0.212	0.341
09/10/2023	10:00:00	0.347	0.112	238.126	1.53	0.21	0.147	0.237
09/10/2023	12:00:00	0.712	0.24	229.47	3.276	0.468	0.328	0.529
09/10/2023	14:00:00	0.417	0.101	229.771	1.869	0.256	0.185	0.294
09/10/2023	16:00:00	0.571	0.104	228.048	2.546	0.36	0.264	0.417
09/10/2023	18:00:00	0.873	0.298	225.96	4.082	0.577	0.411	0.658
09/10/2023	20:00:00	0.712	0.255	237.465	3.186	0.46	0.334	0.53
09/10/2023	22:00:00	0.434	0.147	225.386	2.032	0.267	0.193	0.307
10/10/2023	00:00:00	0.149	0.04	231.083	0.668	0.07	0.049	0.079
10/10/2023	02:00:00	0.09	0.014	231.969	0.392	0.028	0.02	0.032
10/10/2023	04:00:00	0.124	0.026	229.716	0.551	0.052	0.036	0.059
10/10/2023	06:00:00	0.85	0.288	239.545	3.748	0.544	0.412	0.64
10/10/2023	08:00:00	0.472	0.161	237.046	2.105	0.292	0.214	0.338
